phase_id,phase_name,lesson_id,lesson_title,teaching_book,book_exists,book_pages,lesson_page,page_valid,practice_label,practice_paths,practice_all_exist,review_path,review_exists,repair_path,repair_exists,source_count,source_urls,source_urls_complete
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH4,Write the project README as a business case,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,15,True,PCH4_README,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=qfyynHBFOsM,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH5,Project validation before publishing,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,18,True,PCH5_Publication_QA,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH6,Final capstone: independent end-to-end analyst work,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,21,True,PCH6_Capstone_Route,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH7,Resume for a junior Data Analyst,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,24,True,PCH7_Resume_Audit,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=WizLaDdsHUs,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH8,LinkedIn / professional profile without overclaiming,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,27,True,PCH8_Profile_Audit,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH9,Application strategy: targeted volume with evidence,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,30,True,PCH9_Application_Strategy,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH10,Project walkthrough interview,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,33,True,PCH10_Project_Walkthrough,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH11,Technical interview preparation,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,36,True,PCH11_Technical_Interview,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=fweZQqB0nwQ,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH12,Behavioral questions and career-start narrative,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,39,True,PCH12_Behavioral,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=rLKC--8UYSw,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH13,"Offers, salary questions and professional negotiation",assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,42,True,PCH13_Offer_Negotiation,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=ziurEoqEcO4,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH14,Final readiness and continuous improvement,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,45,True,PCH14_Readiness_Board,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
